report_path,status,final_status,scientific_scope,supersedes,superseded_by,retain_or_delete,reason
reports/resolved_beta_growth_remediation/required_supply_growth_remediation_acceptance_report.md,CURRENT_ACCEPTED,PASS_REQUIRED_SUPPLY_INTERFACE_RELAY_CLEAN_GROWTH_T380,resolved beta growth remediation,,,RETAIN,acceptance/validation evidence found
reports/resolved_handoff_inserted_seed_effective_radius_audit/resolved_handoff_inserted_seed_effective_radius_audit_report.md,CURRENT_ACCEPTED,,resolved handoff inserted seed effective radius audit,,,RETAIN,acceptance/validation evidence found
reports/resolved_handoff_scheduled_interface_scale_smoke/new_vs_old_inconsistency_and_fix_summary.md,UNVERIFIED,,resolved handoff scheduled interface scale smoke,,,RETAIN,no machine-readable final status or supersession relation found
reports/resolved_handoff_scheduled_interface_scale_smoke/scale_logic_integration_report.md,CURRENT_ACCEPTED,,resolved handoff scheduled interface scale smoke,,,RETAIN,acceptance/validation evidence found
reports/resolved_handoff_xB_writeback_semantics_fix/build_status.md,CURRENT_ACCEPTED,PASS,resolved handoff xB writeback semantics fix,,,RETAIN,acceptance/validation evidence found
reports/resolved_handoff_xB_writeback_semantics_fix/resolved_handoff_xB_writeback_semantics_fix_acceptance_report.md,CURRENT_ACCEPTED,PASS_RESOLVED_HANDOFF_XB_WRITEBACK_SEMANTICS_FIX,resolved handoff xB writeback semantics fix,,,RETAIN,acceptance/validation evidence found
reports/resolved_seed_library_profile_audit/build_and_workstation_smoke_report.md,CURRENT_ACCEPTED,,resolved seed library profile audit,,,RETAIN,acceptance/validation evidence found
reports/resolved_seed_library_profile_audit/phase1_seed_source_code_audit.md,UNVERIFIED,,resolved seed library profile audit,,,RETAIN,no machine-readable final status or supersession relation found
reports/resolved_seed_library_profile_audit/phase1_seed_source_path_audit.md,UNVERIFIED,,resolved seed library profile audit,,,RETAIN,no machine-readable final status or supersession relation found
reports/resolved_seed_library_profile_audit/phase2_seed_source_diagnostics_report.md,CURRENT_ACCEPTED,,resolved seed library profile audit,,,RETAIN,acceptance/validation evidence found
reports/resolved_seed_library_profile_audit/phase3_profile_runtime_alignment_report.md,CURRENT_PARTIAL,,resolved seed library profile audit,,,RETAIN,partial result retained for provenance
reports/resolved_seed_library_profile_audit/phase4_forced_library_profile_handoff_report.md,CURRENT_ACCEPTED,,resolved seed library profile audit,,,RETAIN,acceptance/validation evidence found
reports/resolved_seed_library_profile_audit/phase4_forced_resolved_handoff_library_profile_validation.md,CURRENT_FAILED_BUT_DIAGNOSTICALLY_IMPORTANT,,resolved seed library profile audit,,,RETAIN,failed/negative result retained because it may define a rejected route or acceptance gate
reports/resolved_seed_library_profile_audit/phase5_inserted_vs_library_profile_comparison.md,UNVERIFIED,,resolved seed library profile audit,,,RETAIN,no machine-readable final status or supersession relation found
reports/resolved_seed_library_profile_audit/phase5_inserted_vs_library_profile_comparison_report.md,CURRENT_ACCEPTED,,resolved seed library profile audit,,,RETAIN,acceptance/validation evidence found
reports/resolved_seed_library_profile_audit/phase6_fallback_policy_audit.md,CURRENT_FAILED_BUT_DIAGNOSTICALLY_IMPORTANT,,resolved seed library profile audit,,,RETAIN,failed/negative result retained because it may define a rejected route or acceptance gate
reports/resolved_seed_library_profile_audit/phase6_seed_source_policy_report.md,CURRENT_ACCEPTED,,resolved seed library profile audit,,,RETAIN,acceptance/validation evidence found
reports/resolved_seed_library_profile_audit/resolved_beta_seed_library_profile_acceptance_report.md,CURRENT_PARTIAL,,resolved seed library profile audit,,,RETAIN,partial result retained for provenance
reports/resolved_seed_library_profile_audit/resolved_seed_library_profile_acceptance_report.md,CURRENT_PARTIAL,,resolved seed library profile audit,,,RETAIN,partial result retained for provenance
reports/root_archive/md/beta_phase_report.md,CURRENT_PARTIAL,,md,,,RETAIN,partial result retained for provenance
reports/root_archive/md/composition_mapping_risk_report.md,CURRENT_ACCEPTED,,md,,,RETAIN,acceptance/validation evidence found
reports/root_archive/md/coupling_consistency_report.md,CURRENT_PARTIAL,,md,,,RETAIN,partial result retained for provenance
reports/root_archive/md/cuda_runtime_fix_report.md,CURRENT_FAILED_BUT_DIAGNOSTICALLY_IMPORTANT,,md,,,RETAIN,failed/negative result retained because it may define a rejected route or acceptance gate
reports/root_archive/md/discretization_bias_report.md,CURRENT_ACCEPTED,,md,,,RETAIN,acceptance/validation evidence found
reports/root_archive/md/dual_track_architecture.md,CURRENT_ACCEPTED,,md,,,RETAIN,acceptance/validation evidence found
reports/root_archive/md/gp_physics_report.md,CURRENT_PARTIAL,,md,,,RETAIN,partial result retained for provenance
reports/root_archive/md/mapping_binding_final_report.md,CURRENT_PARTIAL,,md,,,RETAIN,partial result retained for provenance
reports/root_archive/md/microstructure_capability_report.md,CURRENT_PARTIAL,,md,,,RETAIN,partial result retained for provenance
reports/root_archive/md/nucleation_operator_report.md,CURRENT_PARTIAL,,md,,,RETAIN,partial result retained for provenance
reports/root_archive/md/nucleus_auto_minimize_pipeline_audit.md,CURRENT_PARTIAL,,md,,,RETAIN,partial result retained for provenance
reports/root_archive/md/nucleus_generator_system_report.md,UNVERIFIED,"**production-ready generator layer installed, pending runtime adoption**.",md,,,RETAIN,no machine-readable final status or supersession relation found
reports/root_archive/md/nucleus_geometry_mapping_report.md,CURRENT_ACCEPTED,,md,,,RETAIN,acceptance/validation evidence found
reports/root_archive/md/nucleus_minimization_pipeline_map.md,CURRENT_ACCEPTED,,md,,,RETAIN,acceptance/validation evidence found
reports/root_archive/md/nucleus_orchestrator_report.md,CURRENT_FAILED_BUT_DIAGNOSTICALLY_IMPORTANT,,md,,,RETAIN,failed/negative result retained because it may define a rejected route or acceptance gate
reports/root_archive/md/pf_backbone_report.md,CURRENT_PARTIAL,,md,,,RETAIN,partial result retained for provenance
reports/root_archive/md/physics_closed_loop_consistency_report.md,CURRENT_FAILED_BUT_DIAGNOSTICALLY_IMPORTANT,,md,,,RETAIN,failed/negative result retained because it may define a rejected route or acceptance gate
reports/root_archive/md/system_architecture_audit_report.md,CURRENT_PARTIAL,,md,,,RETAIN,partial result retained for provenance
reports/root_archive/md/system_runtime_mechanism_report.md,UNVERIFIED,complete_peak_found,md,,,RETAIN,no machine-readable final status or supersession relation found
reports/rsmd_equal_time_domain_low_overshoot/rsmd_composition_context_acceptance_report.md,CURRENT_FAILED_BUT_DIAGNOSTICALLY_IMPORTANT,,rsmd equal time domain low overshoot,,,RETAIN,failed/negative result retained because it may define a rejected route or acceptance gate
reports/rsmd_equal_time_domain_low_overshoot/rsmd_domain_size_independence_report.md,UNVERIFIED,,rsmd equal time domain low overshoot,,,RETAIN,no machine-readable final status or supersession relation found
reports/rsmd_equal_time_domain_low_overshoot/rsmd_dt_domain_high_dt_acceptance_report.md,CURRENT_PARTIAL,,rsmd equal time domain low overshoot,,,RETAIN,partial result retained for provenance
reports/rsmd_equal_time_domain_low_overshoot/rsmd_full_operator_order_audit.md,UNVERIFIED,,rsmd equal time domain low overshoot,,,RETAIN,no machine-readable final status or supersession relation found
reports/rsmd_equal_time_domain_low_overshoot/rsmd_grid_resolution_design.md,UNVERIFIED,,rsmd equal time domain low overshoot,,,RETAIN,no machine-readable final status or supersession relation found
reports/rsmd_equal_time_domain_low_overshoot/rsmd_growth_length_normalization_audit.md,UNVERIFIED,,rsmd equal time domain low overshoot,,,RETAIN,no machine-readable final status or supersession relation found
reports/rsmd_equal_time_domain_low_overshoot/rsmd_low_overshoot_release_scheme_design.md,CURRENT_ACCEPTED,,rsmd equal time domain low overshoot,,,RETAIN,acceptance/validation evidence found
reports/rsmd_equal_time_domain_low_overshoot/rsmd_operator_chain_formula_audit.md,UNVERIFIED,,rsmd equal time domain low overshoot,,,RETAIN,no machine-readable final status or supersession relation found
reports/rsmd_equal_time_domain_low_overshoot/rsmd_operator_split_acceptance_report.md,CURRENT_FAILED_BUT_DIAGNOSTICALLY_IMPORTANT,,rsmd equal time domain low overshoot,,,RETAIN,failed/negative result retained because it may define a rejected route or acceptance gate
reports/rsmd_equal_time_domain_low_overshoot/rsmd_operator_split_dt_convergence_report.md,CURRENT_PARTIAL,,rsmd equal time domain low overshoot,,,RETAIN,partial result retained for provenance
reports/rsmd_equal_time_domain_low_overshoot/rsmd_operator_split_scheme_design.md,CURRENT_ACCEPTED,,rsmd equal time domain low overshoot,,,RETAIN,acceptance/validation evidence found
reports/rsmd_equal_time_domain_low_overshoot/rsmd_overshoot_semantics_report.md,CURRENT_ACCEPTED,,rsmd equal time domain low overshoot,,,RETAIN,acceptance/validation evidence found
reports/rsmd_equal_time_domain_low_overshoot/rsmd_passive_GP_tracer_design.md,CURRENT_ACCEPTED,,rsmd equal time domain low overshoot,,,RETAIN,acceptance/validation evidence found
reports/rsmd_equal_time_domain_low_overshoot/rsmd_recommended_coupling_scheme.md,CURRENT_FAILED_BUT_DIAGNOSTICALLY_IMPORTANT,,rsmd equal time domain low overshoot,,,RETAIN,failed/negative result retained because it may define a rejected route or acceptance gate
reports/rsmd_equal_time_domain_low_overshoot/rsmd_recommended_low_overshoot_release_scheme.md,CURRENT_FAILED_BUT_DIAGNOSTICALLY_IMPORTANT,,rsmd equal time domain low overshoot,,,RETAIN,failed/negative result retained because it may define a rejected route or acceptance gate
reports/rsmd_equal_time_domain_low_overshoot/rsmd_region_aware_overshoot_protocol.md,CURRENT_ACCEPTED,,rsmd equal time domain low overshoot,,,RETAIN,acceptance/validation evidence found
reports/rsmd_internal_thermo_extraction_audit/rsmd_internal_thermo_extraction_audit_report.md,CURRENT_ACCEPTED,PASS_RSMD_INTERNAL_THERMO_EXTRACTION_AUDIT,rsmd internal thermo extraction audit,,,RETAIN,acceptance/validation evidence found
reports/rsmd_large_dt_growth_no_overshoot/large_dt_growth_no_overshoot_acceptance_report.md,CURRENT_FAILED_BUT_DIAGNOSTICALLY_IMPORTANT,,rsmd large dt growth no overshoot,,,RETAIN,failed/negative result retained because it may define a rejected route or acceptance gate
reports/rsmd_large_dt_growth_no_overshoot/rsmd_source_history_sync_validation_report.md,CURRENT_PARTIAL,PARTIAL_RSMD_SOURCE_HISTORY_SYNC_VALIDATION,rsmd large dt growth no overshoot,,,RETAIN,partial result retained for provenance
reports/rsmd_post_history_sync_validation/rsmd_composition_context_audit.md,CURRENT_PARTIAL,,rsmd post history sync validation,,,RETAIN,partial result retained for provenance
reports/rsmd_post_history_sync_validation/rsmd_dt_convergence_report.md,CURRENT_PARTIAL,,rsmd post history sync validation,,,RETAIN,partial result retained for provenance
reports/rsmd_post_history_sync_validation/rsmd_history_reset_scheme_audit.md,UNVERIFIED,,rsmd post history sync validation,,,RETAIN,no machine-readable final status or supersession relation found
reports/rsmd_post_history_sync_validation/rsmd_phi_rhs_causality_report.md,CURRENT_ACCEPTED,,rsmd post history sync validation,,,RETAIN,acceptance/validation evidence found
reports/rsmd_post_history_sync_validation/rsmd_post_history_sync_code_path_audit.md,CURRENT_ACCEPTED,,rsmd post history sync validation,,,RETAIN,acceptance/validation evidence found
reports/rsmd_post_history_sync_validation/rsmd_post_sync_growth_classification_protocol.md,CURRENT_FAILED_BUT_DIAGNOSTICALLY_IMPORTANT,,rsmd post history sync validation,,,RETAIN,failed/negative result retained because it may define a rejected route or acceptance gate
reports/rsmd_post_history_sync_validation/rsmd_post_sync_growth_validation_report.md,CURRENT_FAILED_BUT_DIAGNOSTICALLY_IMPORTANT,FAIL_RSMD_POST_HISTORY_SYNC_GROWTH_VALIDATION,rsmd post history sync validation,,,RETAIN,failed/negative result retained because it may define a rejected route or acceptance gate
reports/runtime_4grid_interface_width_dynamic_rerun_audit/runtime_4grid_interface_width_dynamic_rerun_audit_report.md,CURRENT_ACCEPTED,,runtime 4grid interface width dynamic rerun audit,,,RETAIN,acceptance/validation evidence found
reports/runtime_4grid_interface_width_dynamic_rerun_audit_precheck/runtime_4grid_interface_width_dynamic_rerun_audit_report.md,CURRENT_FAILED_BUT_DIAGNOSTICALLY_IMPORTANT,,runtime 4grid interface width dynamic rerun audit precheck,,,RETAIN,failed/negative result retained because it may define a rejected route or acceptance gate
reports/runtime_4grid_xB03_farfield_matrix_growth_test/acceptance_report.md,CURRENT_ACCEPTED,,runtime 4grid xB03 farfield matrix growth test,,,RETAIN,acceptance/validation evidence found
reports/runtime_4grid_xB03_farfield_matrix_growth_test/runtime_4grid_xB03_farfield_matrix_growth_test_report.md,CURRENT_ACCEPTED,,runtime 4grid xB03 farfield matrix growth test,,,RETAIN,acceptance/validation evidence found
reports/scaled_resolved_seed_growth_and_overshoot_audit/scaled_resolved_seed_growth_and_overshoot_audit_report.md,CURRENT_FAILED_BUT_DIAGNOSTICALLY_IMPORTANT,,scaled resolved seed growth and overshoot audit,,,RETAIN,failed/negative result retained because it may define a rejected route or acceptance gate
reports/scaled_seed_collapse_root_cause_attribution/scaled_seed_collapse_root_cause_attribution_report.md,CURRENT_FAILED_BUT_DIAGNOSTICALLY_IMPORTANT,,scaled seed collapse root cause attribution,,,RETAIN,failed/negative result retained because it may define a rejected route or acceptance gate
reports/staged_active_post_Y_projection_enforcement/staged_active_projection_enforcement_report.md,CURRENT_ACCEPTED,PASS_STAGED_ACTIVE_POST_Y_PROJECTION_ENFORCEMENT_AND_T400_HIGH_XB_CLOSURE_SMOKE,staged active post Y projection enforcement,,,RETAIN,acceptance/validation evidence found
reports/staged_handoff_profile_audit/phase1_profile_mutation_code_audit.md,UNVERIFIED,,staged handoff profile audit,,,RETAIN,no machine-readable final status or supersession relation found
reports/staged_handoff_profile_audit/phase2_profile_diagnostics_report.md,UNVERIFIED,,staged handoff profile audit,,,RETAIN,no machine-readable final status or supersession relation found
reports/staged_handoff_profile_audit/phase3_forced_resolved_handoff_profile_test.md,CURRENT_ACCEPTED,,staged handoff profile audit,,,RETAIN,acceptance/validation evidence found
reports/staged_handoff_profile_audit/phase4_external_concentration_reset_detector.md,CURRENT_ACCEPTED,,staged handoff profile audit,,,RETAIN,acceptance/validation evidence found
reports/staged_handoff_profile_audit/phase5_profile_semantics_fix_report.md,CURRENT_PARTIAL,,staged handoff profile audit,,,RETAIN,partial result retained for provenance
reports/staged_handoff_profile_audit/phase6_reference_stability_report.md,CURRENT_ACCEPTED,,staged handoff profile audit,,,RETAIN,acceptance/validation evidence found
reports/staged_handoff_profile_audit/staged_handoff_profile_semantics_acceptance_report.md,CURRENT_ACCEPTED,PASS_STAGED_HANDOFF_PROFILE_SEMANTICS_VERIFIED,staged handoff profile audit,,,RETAIN,acceptance/validation evidence found
reports/staged_handoff_profile_audit/workstation_queue_status.md,CURRENT_FAILED_BUT_DIAGNOSTICALLY_IMPORTANT,,staged handoff profile audit,,,RETAIN,failed/negative result retained because it may define a rejected route or acceptance gate
reports/staged_target_matches_library_profile_inventory/staged_target_matches_library_profile_inventory_acceptance_report.md,CURRENT_ACCEPTED,PASS_STAGED_TARGET_MATCHES_LIBRARY_PROFILE_INVENTORY,staged target matches library profile inventory,,,RETAIN,acceptance/validation evidence found
reports/step_reports/STEP17_CONVERSION_MASS_AUDIT_REPORT.md,CURRENT_ACCEPTED,,step reports,,,RETAIN,acceptance/validation evidence found
reports/step_reports/STEP18_POST_CONVERSION_Y_AUDIT_REPORT.md,CURRENT_ACCEPTED,,step reports,,,RETAIN,acceptance/validation evidence found
reports/step_reports/STEP19_Y_UPDATE_K0_AUDIT_REPORT.md,CURRENT_ACCEPTED,,step reports,,,RETAIN,acceptance/validation evidence found
reports/step_reports/STEP20_Y_MASS_PROJECTION_VALIDATION_REPORT.md,CURRENT_ACCEPTED,,step reports,,,RETAIN,acceptance/validation evidence found
reports/step_reports/STEP21_PRODUCTION_LIKE_PROJECTION_VALIDATION_REPORT.md,CURRENT_ACCEPTED,,step reports,,,RETAIN,acceptance/validation evidence found
reports/step_reports/STEP22_FEASIBILITY_GATE_VALIDATION_REPORT.md,CURRENT_FAILED_BUT_DIAGNOSTICALLY_IMPORTANT,,step reports,,,RETAIN,failed/negative result retained because it may define a rejected route or acceptance gate
reports/step_reports/STEP23_EVENT_THROTTLING_VALIDATION_REPORT.md,CURRENT_ACCEPTED,,step reports,,,RETAIN,acceptance/validation evidence found
reports/step_reports/STEP24_EVENT_THROTTLING_CALIBRATION_REPORT.md,CURRENT_FAILED_BUT_DIAGNOSTICALLY_IMPORTANT,,step reports,,,RETAIN,failed/negative result retained because it may define a rejected route or acceptance gate
reports/step_reports/STEP25_RATE_STATISTICS_CALIBRATION_REPORT.md,CURRENT_ACCEPTED,,step reports,,,RETAIN,acceptance/validation evidence found
reports/step_reports/STEP26B_GP_GROWTH_DIAGNOSTICS_REPORT.md,UNVERIFIED,,step reports,,,RETAIN,no machine-readable final status or supersession relation found
reports/step_reports/STEP27_OBSERVED_GP_ZONE_DIAGNOSTICS_REPORT.md,CURRENT_FAILED_BUT_DIAGNOSTICALLY_IMPORTANT,,step reports,,,RETAIN,failed/negative result retained because it may define a rejected route or acceptance gate
reports/step_reports/STEP28_MATURE_GP_INSTABILITY_DIAGNOSIS_REPORT.md,CURRENT_FAILED_BUT_DIAGNOSTICALLY_IMPORTANT,,step reports,,,RETAIN,failed/negative result retained because it may define a rejected route or acceptance gate
reports/step_reports/STEP30_LONG_TIME_MATURE_GP_STABILITY_REPORT.md,UNVERIFIED,cluster submission prepared.,step reports,,,RETAIN,no machine-readable final status or supersession relation found
reports/step_reports/STEP31B_ETA1_BOX_DEPLETION_VALIDATION_REPORT.md,CURRENT_FAILED_BUT_DIAGNOSTICALLY_IMPORTANT,,step reports,,,RETAIN,failed/negative result retained because it may define a rejected route or acceptance gate
reports/step_reports/STEP31_PROFILE_BASED_MATURE_GP_ETA_TEST_REPORT.md,CURRENT_FAILED_BUT_DIAGNOSTICALLY_IMPORTANT,,step reports,,,RETAIN,failed/negative result retained because it may define a rejected route or acceptance gate
reports/step_reports/STEP31_PROFILE_BASED_MATURE_GP_INIT_REPORT.md,CURRENT_FAILED_BUT_DIAGNOSTICALLY_IMPORTANT,,step reports,,,RETAIN,failed/negative result retained because it may define a rejected route or acceptance gate
reports/step_reports/STEP32_CONSERVATIVE_Y_RHS_VALIDATION_REPORT.md,UNVERIFIED,,step reports,,,RETAIN,no machine-readable final status or supersession relation found
reports/step_reports/STEP32_SINGLE_CONSERVATIVE_ETA1_VALIDATION_REPORT.md,UNVERIFIED,,step reports,,,RETAIN,no machine-readable final status or supersession relation found
reports/step_reports/STEP33_RAW_GP_DRIVE_ONLY_REPORT.md,UNVERIFIED,,step reports,,,RETAIN,no machine-readable final status or supersession relation found
reports/step_reports/STEP33_TRUE_REGULAR_SOLUTION_ETA1_VALIDATION_REPORT.md,UNVERIFIED,,step reports,,,RETAIN,no machine-readable final status or supersession relation found
reports/step_reports/STEP34_GP_INTERFACE_DRIVING_BALANCE_REPORT.md,CURRENT_FAILED_BUT_DIAGNOSTICALLY_IMPORTANT,,step reports,,,RETAIN,failed/negative result retained because it may define a rejected route or acceptance gate
reports/step_reports/STEP35_ACTIVE_ETA_GROWTH_TEST_REPORT.md,UNVERIFIED,,step reports,,,RETAIN,no machine-readable final status or supersession relation found
reports/step_reports/STEP36_MECHANICAL_MUGP0_DG0_TEST_REPORT.md,UNVERIFIED,,step reports,,,RETAIN,no machine-readable final status or supersession relation found
reports/step_reports/STEP37_GP_ETA_RHS_PHYSICS_AUDIT_REPORT.md,UNVERIFIED,,step reports,,,RETAIN,no machine-readable final status or supersession relation found
reports/step_reports/STEP38A_GP_ETA_PARAMETER_PATH_AUDIT.md,UNVERIFIED,,step reports,,,RETAIN,no machine-readable final status or supersession relation found
reports/step_reports/STEP38B_GP_INTERFACE_PARAMETER_CALIBRATION.md,UNVERIFIED,,step reports,,,RETAIN,no machine-readable final status or supersession relation found
reports/step_reports/STEP38C_GP_ETA_STO_PARAMETERIZATION_ALIGNMENT.md,UNVERIFIED,,step reports,,,RETAIN,no machine-readable final status or supersession relation found
reports/step_reports/STEP38G_DGBULK_DETA_AUDIT.md,CURRENT_PARTIAL,,step reports,,,RETAIN,partial result retained for provenance
reports/step_reports/STEP38H_GP_ETA_RAW_DRIVE_SCALE_FIX_AUDIT.md,UNVERIFIED,,step reports,,,RETAIN,no machine-readable final status or supersession relation found
reports/step_reports/STEP38I_UNIFIED_W_KAPPA_DOCUMENT_CONVENTION.md,UNVERIFIED,,step reports,,,RETAIN,no machine-readable final status or supersession relation found
reports/step_reports/STEP38J_ETA_S218B_MRATIO_SCAN.md,UNVERIFIED,,step reports,,,RETAIN,no machine-readable final status or supersession relation found
reports/step_reports/STEP40_GP_INTERFACE_PLUS_ELASTIC_SCAN_REPORT.md,UNVERIFIED,,step reports,,,RETAIN,no machine-readable final status or supersession relation found
reports/step_reports/STEP41D_GP_BETA_DRIVING_FORCE_COMPARISON_REPORT.md,UNVERIFIED,,step reports,,,RETAIN,no machine-readable final status or supersession relation found
reports/stochastic_layer/gp_physics_separation_report.md,CURRENT_PARTIAL,,stochastic layer,,,RETAIN,partial result retained for provenance
reports/stochastic_layer/gp_ranked_hazard_report.md,CURRENT_ACCEPTED,,stochastic layer,,,RETAIN,acceptance/validation evidence found
reports/stochastic_layer/hazard_function_spec.md,CURRENT_ACCEPTED,,stochastic layer,,,RETAIN,acceptance/validation evidence found
reports/stochastic_layer/stochastic_GP_beta_nucleation_report.md,CURRENT_ACCEPTED,,stochastic layer,,,RETAIN,acceptance/validation evidence found
reports/t400_high_xb_ledger_projection_y_rebuild_root_cause/t400_high_xb_root_cause_report.md,CURRENT_ACCEPTED,PASS_T400_HIGH_XB_LEDGER_PROJECTION_Y_REBUILD_ROOT_CAUSE_AUDIT,t400 high xb ledger projection y rebuild root cause,,,RETAIN,acceptance/validation evidence found
reports/t400_xbcrit_bracket_after_projection_fix/t400_xbcrit_bracket_after_projection_fix_report.md,CURRENT_ACCEPTED,PASS_T400_XBCRIT_BRACKET_REFINEMENT_AFTER_STAGED_PROJECTION_FIX,t400 xbcrit bracket after projection fix,,,RETAIN,acceptance/validation evidence found
reports/t400_xbcrit_high_range_refinement/t400_high_xb_refinement_report.md,CURRENT_FAILED_BUT_DIAGNOSTICALLY_IMPORTANT,,t400 xbcrit high range refinement,,,RETAIN,failed/negative result retained because it may define a rejected route or acceptance gate
reports/updated_required_supply_and_diagnostic_rsmd/00_semantics_and_runtime_config_audit.md,UNVERIFIED,PREPARED_FOR_WORKSTATION_RSMD_RUNS,updated required supply and diagnostic rsmd,,,RETAIN,no machine-readable final status or supersession relation found
reports/updated_required_supply_and_diagnostic_rsmd/01_updated_required_supply_map_report.md,UNVERIFIED,,updated required supply and diagnostic rsmd,,,RETAIN,no machine-readable final status or supersession relation found
reports/updated_required_supply_and_diagnostic_rsmd/02_gp_capacity_vs_required_supply_report.md,UNVERIFIED,,updated required supply and diagnostic rsmd,,,RETAIN,no machine-readable final status or supersession relation found
reports/updated_required_supply_and_diagnostic_rsmd/03_diagnostic_rsmd_engine_implementation_report.md,UNVERIFIED,,updated required supply and diagnostic rsmd,,,RETAIN,no machine-readable final status or supersession relation found
reports/updated_required_supply_and_diagnostic_rsmd/04_diagnostic_rsmd_T380_acceptance_report.md,CURRENT_ACCEPTED,PASS,updated required supply and diagnostic rsmd,,,RETAIN,acceptance/validation evidence found
reports/updated_required_supply_and_diagnostic_rsmd/05_diagnostic_rsmd_T400_acceptance_report.md,CURRENT_ACCEPTED,PASS,updated required supply and diagnostic rsmd,,,RETAIN,acceptance/validation evidence found
reports/updated_required_supply_and_diagnostic_rsmd/06_final_route_decision_report.md,CURRENT_ACCEPTED,PASS_UPDATED_REQUIRED_SUPPLY_MAP_AND_DIAGNOSTIC_RSMD_ENGINE_T380_THEN_T400,updated required supply and diagnostic rsmd,,,RETAIN,acceptance/validation evidence found
reports/updated_required_supply_and_diagnostic_rsmd/gp_capacity_inventory_basis.md,UNVERIFIED,,updated required supply and diagnostic rsmd,,,RETAIN,no machine-readable final status or supersession relation found
reports/validation/comparison_summary.md,CURRENT_PARTIAL,,validation,,,RETAIN,partial result retained for provenance
reports/validation/quantitative_validation_summary.md,CURRENT_ACCEPTED,,validation,,,RETAIN,acceptance/validation evidence found
reports/validation/validation_layer_report.md,CURRENT_ACCEPTED,,validation,,,RETAIN,acceptance/validation evidence found
reports/validation/validation_minimal_loop_report.md,CURRENT_PARTIAL,,validation,,,RETAIN,partial result retained for provenance
